_key,killedUsingWeapon,hasIBCCode
4416,suicide car bomb,k17852-bx2105
4417,gunfire,k17841-ns2096
4418,gunfire,k17843-xd1934
4419,gunfire,k17843-ux2100
4420,drive-by shooting,k17845-kw2055
4421,drive-by shooting,k17845-bn1922
4422,gunfire,k17830-nz1974
4423,magnetic bomb attached to car,k17826-xm2033
4424,strangled,k17827-kb1978
4425, executed,k17827-kb1978
4426,roadside bomb,k17805-sf2084
4427,gunfire,k17807-sb2014
4428,gunfire,k17800-xa2093
4429,drive-by shooting,k17789-ck2096
4430,suicide bombers,k17790-fv2117
4431, gunfire,k17790-fv2117
4432,suicide bombers,k17790-hm1934
4433, gunfire,k17790-hm1934
4434,gunfire,k17781-bv2121
4435,gunfire,k17774-nh2097
4436, roadside bomb,k17774-nh2097
4437,suicide car bomb,k17759-sc1966
4438,gunfire,k17757-dn2140
4439,gunfire,k17757-uz2157
4440,gunfire,k17757-sa1958
4441,gunfire,k17757-vs2091
4442,gunfire,k17747-em2148
4443,gunfire,k17747-sk2071
4444,gunfire,k17740-zu1938
4445,roadside bomb,k17741-ed2156
4446,gunfire,k17742-dm2063
4447,drive-by shooting,k17743-dc2141
4448,roadside bombs,k17735-kb1986
4449,stabbed,k17714-eb2089
4450,stabbed,k17714-db2018
4451,suicide car or minibus bomb,k17718-ef2155
4452,magnetic bomb attached to car,k17711-sb2022
4453,drive-by shooting,k17701-zs2084
4454,car bomb,k17703-za2014
4455, suicide bombers,k17703-za2014
4456,gunfire,k17698-ue2002
4457,gunfire,k17694-sv2127
4458,bomb found outside home,k17684-fh2055
4459,bomb found outside home,k17684-kh2100
4460,drive-by shooting,k17678-hc2031
4461,magnetic bomb attached to car,k17680-bn1906
4462,magnetic bomb attached to car,k17668-ks2097
4463,gunfire,k17656-vu2152
4464,gunfire,k17659-sk2063
4465, executed,k17659-sk2063
4466,gunfire,k17640-nz1990
4467,bomb in cafe,k17643-nx2044
4468,gunfire,k17633-hx2041
4469, executed,k17633-hx2041
4470,found beheaded,k17627-bu1974
4471,magnetic bomb attached to car,k17621-dh2018
4472,gunfire,k17626-xz2048
4473,assault rifles,k17623-nd2052
4474,gunfire,k17625-xv1978
4475,gunfire,k17613-eb2081
4476,drive-by shooting,k17616-xf2022
4477,drive-by shooting,k17616-ef2147
4478,gunfire,k17615-ve2093
4479,gunfire,k17602-zs2092
4480,gunfire,k17603-xe2127
4481,gunfire,k17598-sz2069
4482,stabbed,k17591-hm1950
4483, burnt to death,k17591-hm1950
4484, executed,k17591-hm1950
4485,suicide bomber,k17586-nk2091
4486,suicide bomber,k17586-fd2132
4487,suicide bomber,k17586-bv2137
4488,gunfire,k17572-xu2112
4489,gunfire,k17573-vm2097
4490,gunfire,k17573-xc1914
4491,roadside bombs,k17565-xd1958
4492,drive-by shooting,k17559-sd2051
4493,gunfire,k17537-nd2076
4494,magnetic bomb attached to car,k17539-kv2089
4495,magnetic bomb attached to car,k17539-xz2072
4496,gunfire,k17531-xf1982
4497,gunfire,k17533-df2048
4498,gunfire,k17533-eh2033
4499,magnetic bomb attached to car,k17526-dv2115
4500,gunfire,k17524-zv1990
4501,bomb strapped to body,k17507-nk2083
4502, executed,k17507-nk2083
4503,bomb in house,k17501-ns2128
4504,gunfire,k17503-kw2087
4505,gunfire,k17503-bn1954
4506,gunfire,k17502-kx2149
4507,roadside bomb,k17480-vc1922
4508,suicide bombers,k17494-uz2101
4509,stabbed,k17476-nv2143
4510,drive-by shooting,k17479-hw2147
4511,drive-by shooting,k17477-fn2018
4512,gunfire,k17456-sb1982
4513,gunfire,k17456-ua2107
4514,bombs at house,k17451-hs2132
4515,gunfire,k17446-kf1958
4516,gunfire,k17446-fh2079
4517,US or Iraqi gunfire,k17444-bv2153
4518,US or Iraqi gunfire,k17444-bz2083
4519,machine-guns,k17438-ks2137
4520,gunfire,k17419-dc2109
4521,gunfire,k17419-vu2112
4522,gunfire,k17412-xe2103
4523,gunfire,k17412-za1982
4524,roadside bomb,k17395-ed2116
4525,gunfire,k17397-vu2120
4526,gunfire,k17399-xh2035
4527,car bomb,k17393-zn2112
4528,car bomb,k17393-sd2043
4529,gunfire,k17382-db1994
4530,drive-by shooting,k17367-sv2103
4531,roadside bomb,k17357-ck2048
4532,gunfire,k17340-ns2040
4533,bombs,k17327-kd2120
4534,drive-by shooting,k17317-bc2100
4535,gunfire,k17320-fn1930
4536,magnetic bomb attached to car,k17321-hx2113
4537,drive-by shooting,k17312-kr2047
4538,gunfire,k17305-df2144
4539,drive-by shooting,k17291-ea2128
4540,car bomb and roadside bomb,k17293-zx2063
4541,drive-by shooting,k17284-ev2136
4542,magnetic bomb attached to car,k17250-hv2123
4543,gunfire,k17252-bn1986
4544,drive-by shooting,k17253-nh2057
4545,gunfire,k17247-nm1994
4546,magnetic bomb attached to car,k17238-db1946
4547,handcuffed,k17323-ke1910
4548, beheaded,k17323-ke1910
4549, executed,k17323-ke1910
4550,handcuffed,k17323-nf2031
4551, beheaded,k17323-nf2031
4552, executed,k17323-nf2031
4553,handcuffed,k17323-ka2124
4554, beheaded,k17323-ka2124
4555, executed,k17323-ka2124
4556,magnetic bomb attached to car,k17227-zs2140
4557,gunfire,k17221-zv1966
4558,gunfire,k17221-sz2149
4559,gunfire,k17230-ec1954
4560,gunfire,k17214-bz2115
4561,gunfire,k17203-ks2041
4562,drive-by shooting,k17205-hv2099
4563,magnetic bomb attached to car,k17206-xd1974
4564,magnetic bomb attached to car,k17207-kx2045
4565,suicide car bombs,k17197-dn2076
4566,suicide car bombs,k17197-ev1928
4567,gunfire,k17192-em2084
4568,drive-by shooting,k17175-kn2109
4569,gunfire,k17158-zw2157
4570,gunfire,k17158-sb1958
4571,gunfire,k17156-zx2079
4572,drive-by shooting,k17159-ua2083
4573,gunfire,k17138-kf1998
4574,found beheaded,k17139-fh2119
4575, executed,k17139-fh2119
4576,gunfire,k17141-bw2115
4577,gunfire,k17143-ck2040
4578,gunfire,k17143-fv2061
4579,gunfire,k17143-hm1990
4580,gunfire,k17145-fz2111
4581,gunfire,k17145-hs2044
4582,gunfire,k17145-uc2156
4583,gunfire,k17145-sv2063
4584,gunfire,k17127-hv2107
4585,gunfire,k17129-kx2037
4586,drive-by shooting,k17116-sw2064
4587,gunfire,k17102-hn2104
4588,drive-by shooting,k17106-sx2065
4589,magnetic bomb attached to car,k17118-xr2026
4590,bombs round house,k17094-xb2059
4591,bombs round house,k17094-kd2096
4592,hanged,k17095-nz1926
4593,drive-by shooting,k17091-ke1934
4594,drive-by shooting,k17091-nf2055
4595,drive-by shooting,k17092-ka2100
4596,gunfire,k17084-ev2144
4597,bomb in fuel canister or suicide bomber,k17082-hz2002
4598,bomb in fuel canister or suicide bomber,k17082-fh2127
4599,drive-by shooting,k17079-nh2081
4600,roadside bomb,k17077-kw2143
4601,drive-by shooting,k17071-ns2072
4602,roadside bomb,k17072-hv2147
4603,roadside bomb,k17072-dz2169
4604,drive-by shooting,k17066-ek2103
4605,gunfire,k17062-zc2099
4606,Iraqi army gunfire,k17057-xn2049
4607,gunfire,k17047-fs2129
4608,drive-by shooting,k17051-ur1990
4609,roadside bomb,k17045-nz1950
4610,roadside bomb,k17048-hf1946
4611,roadside bomb,k17048-fe2075
4612,roadside bomb,k17048-hn2144
4613,gunfire,k17105-zu2010
4614, executed,k17105-zu2010
4615,drive-by shooting,k17035-ve2101
4616,gunfire,k17037-ef2043
4617,gunfire,k17022-zs2100
4618,gunfire,k17028-ec1930
4619,hammer blows,k17013-uz2037
4620,hammer blows,k17013-sa1982
4621,drive-by shooting,k17014-vs2099
4622,gunfire,k17015-xu2056
4623,gunfire,k17015-vm2041
4624,roadside bomb,k17007-es1990
4625,gunfire,k17009-zc2107
4626,magnetic bomb,k17004-dc2053
4627, car bomb,k17004-dc2053
4628, roadside bomb,k17004-dc2053
4629,drive-by shooting,k16995-bd2141
4630,gunfire,k16983-hr2157
4631,gunfire,k16975-nb1966
4632,drive-by shooting,k16976-kn2149
4633,gunfire,k16980-xz2128
4634,gunfire,k16980-kz2091
4635,gunfire,k16968-fv2085
4636,beheaded,k16992-xm2129
4637, tortured,k16992-xm2129
4638, dismembered,k16992-xm2129
4639, executed,k16992-xm2129
4640,magnetic bomb attached to car,k16953-sr2037
4641,drive-by shooting,k16945-sd2099
4642,magnetic bomb attached to car,k16947-dm2095
4643,gunfire,k16932-nd2156
4644, executed,k16932-nd2156
4645,magnetic bomb attached to car,k16929-ef2059
4646,gunfire,k16943-bc2148
4647,gunfire,k16927-vn2055
4648,gunfire,k16927-xw2100
4649,gunfire,k16928-ve2117
4650,gunfire,k16930-eh2113
4651, car bomb,k16930-eh2113
4652,gunfire,k16921-zx2047
4653,gunfire,k16923-ua2051
4654,gunfire,k16924-ds2104
4655,gunfire,k16910-ue1906
4656,magnetic bomb attached to car,k16903-fv2093
4657,magnetic bomb attached to car or roadside bomb,k16904-fz2143
4658,roadside bomb,k16906-sv2031
4659,magnetic bomb attached to car,k16886-vs2115
4660,gunfire,k16887-xu2040
4661,bombs round house,k16881-hn2136
4662,bombs round house,k16881-zn2048
4663,bombs round house,k16881-sd2107
4664,gunfire,k16882-sx2033
4665,gunfire,k16873-ka2132
4666,gunfire,k16875-kd2128
4667,gunfire,k16875-bd2157
4668,gunfire,k16875-nz1958
4669,gunfire,k16871-hx2137
4670,gunfire,k16871-fm2152
4671,gunfire,k16871-hw2067
4672,car bomb,k16869-nd2148
4673,magnetic bomb attached to car,k16866-dh1922
4674,stabbed,k16858-eb2113
4675,bombs near houses,k16860-xw2108
4676,bombs near houses,k16860-fw2277
4677,gunfire,k16855-xa2109
4678,drive-by shooting,k16847-bw1659
4679,drive-by shooting,k16841-vm1745
4680,gunfire,k16838-uz1757
4681,drive-by shooting,k16842-xc1818
4682,gunfire,k16844-nm1794
4683,magnetic bomb attached to car,k16825-vu1744
4684,gunfire,k16820-zu1826
4685,gunfire,k16819-hn1664
4686,gunfire,k16819-zn1752
4687,gunfire,k16819-sd1699
4688,magnetic bomb attached to car,k16813-ka1676
4689,magnetic bomb attached to car,k16814-kb1842
4690,magnetic bomb attached to car,k16808-nv1735
4691,gunfire,k16809-hx1665
4692,gunfire,k16809-fm1648
4693,drive-by shooting,k16806-hr1669
4694,magnetic bomb attached to car,k16796-db1874
4695,car bomb,k16799-ve1685
4696,car bomb,k16799-xf1886
4697,bomb attached to door of house,k16802-xz1656
4698,magnetic bomb attached to car,k16791-ea1680
4699,bomb in house,k16792-dx1771
4700,bombs in houses,k16793-zx1743
4701,bombs in fields,k16776-bn1794
4702,bombs in fields,k16776-bh1720
4703,gunfire,k16763-sw1760
4704,gunfire,k16766-dn1764
4705,magnetic bomb attached to car,k16775-ux1716
4706,gunfire,k16760-es1830
4707,gunfire,k16761-sr1773
4708, executed,k16761-sr1773
4709,drive-by shooting,k16757-nw1653
4710,drive-by shooting,k16757-ke1854
4711,drive-by shooting,k16752-fn1858
4712,gunfire,k16810-hw1739
4713, tortured,k16810-hw1739
4714, executed,k16810-hw1739
4715,gunfire,k16731-dw1705
4716,roadside bomb,k16732-zx1751
4717,roadside bomb,k16733-sf1700
4718,gunfire,k16725-ue1898
4719,hand grenade,k16715-ns1736
4720,gunfire,k16708-xc1834
4721,found beheaded,k16710-su1748
4722, executed,k16710-su1748
4723,gunfire,k16703-xn1745
4724, grenades,k16703-xn1745
4725,magnetic bomb attached to car,k16704-em1764
4726,suicide bombers,k16705-sk1687
4727, car bombs,k16705-sk1687
4728, gunfire,k16705-sk1687
4729,suicide bombers,k16705-zc1699
4730, car bombs,k16705-zc1699
4731, gunfire,k16705-zc1699
4732,suicide bombers,k16705-zm1769
4733, car bombs,k16705-zm1769
4734, gunfire,k16705-zm1769
4735,suicide bombers,k16705-xr1826
4736, car bombs,k16705-xr1826
4737, gunfire,k16705-xr1826
4738,suicide bombers,k16705-uw1695
4739, car bombs,k16705-uw1695
4740, gunfire,k16705-uw1695
4741,suicide bombers,k16705-dn1756
4742, car bombs,k16705-dn1756
4743, gunfire,k16705-dn1756
4744,suicide bombers,k16705-sa1830
4745, car bombs,k16705-sa1830
4746, gunfire,k16705-sa1830
4747,stabbed,k16689-nw1677
4748,gunfire,k16693-kb1858
4749,gunfire,k16693-xb1731
4750,magnetic bomb attached to car,k16686-fn1850
4751,drive-by shooting,k16692-ka1660
4752,gunfire,k16673-ef1771
4753,gunfire,k16676-dh1898
4754,gunfire,k16667-zx1759
4755,gunfire,k16668-sf1692
4756,gunfire,k16664-dx1755
4757,drive-by shooting,k16666-ec1882
4758,suicide bomber,k16661-bw1667
4759,suicide bomber,k16661-ck1720
4760,suicide bomber,k16661-fv1741
4761,suicide bomber,k16661-hm1798
4762,drive-by shooting,k16662-za1886
4763,drive-by shooting,k16651-bv1729
4764,gunfire,k16653-bz1675
4765,gunfire,k16657-kf1806
4766,gunfire,k16649-hu1725
4767,gunfire,k16644-sx1745
4768,car bomb,k16645-ur1822
4769,gunfire,k16633-ve1709
4770,bomb,k16611-fd1748
4771,bomb,k16611-hc1703
4772,roadside boomb near home,k16612-bx1745
4773,magnetic bomb attached to car,k16616-uc1700
4774,gunfire,k16604-kx1773
4775,gunfire,k16608-ux1756
4776,magnetic bomb attached to car,k16606-bn1834
4777,drive-by shooting,k16581-kr1759
4778,gunfire,k16576-nb1894
4779,gunfire,k16577-kn1709
4780,gunfire,k16573-ve1653
4781,gunfire,k16569-sb1846
4782,gunfire,k16569-ua1715
4783,gunfire,k16566-sf1676
4784,bomb,k16562-za1870
4785,gunfire,d10075-kf2574
4786,gunfire,d10076-fh2439
4787,gunfire,k16551-ck1768
4788,gunfire,k16557-ev1656
4789, executed,k16557-ev1656
4790,gunfire,k16542-bz1691
4791,gunfire,k16546-fw1749
4792,gunfire,k16533-vm1721
4793,magnetic bomb attached to car,k16535-su1740
4794,gunfire,k16537-sc1782
4795,gunfire,k16537-nm1834
4796,suicide bomber,k16538-kx1765
4797,stabbed,k16527-xr1786
4798,gunfire,k16529-dn1732
4799,drive-by shooting,k16523-sr1741
4800,drive-by shooting,k16520-zu1802
4801,tortured,k16525-zm1713
4802,gunfire,k16519-hn1704
4803,gunfire,k16515-nf1751
4804,gunfire,k16518-fe1747
4805,gunfire,k16504-hr1709
4806,drive-by shooting,k16506-nv1759
4807,gunfire,k16507-fn1890
4808,drive-by shooting,k16499-nd1684
4809,rifles,k16500-kr1767
4810,rifles,k16500-xv1898
4811,gunfire,k16477-hd1752
4812, executed,k16477-hd1752
4813,gunfire,k16478-fw1773
4814, executed,k16478-fw1773
4815,roadside bomb,k16473-nk1691
4816,gunfire,k16464-sc1806
4817,drive-by shooting,k16467-xd1814
4818,drive-by shooting,k16467-kx1757
4819,gunfire,k16459-xu1712
4820,magnetic bomb attached to car,k16460-xc1802
4821,gunfire,k16456-xr1794
4822,gunfire,k16453-sr1717
4823,roadside bomb,k16454-zc1667
4824,gunfire,k16452-sk1655
4825,gunfire,k16448-xh1659
4826,gunfire,k16449-vc1786
4827,gunfire,k16450-xn1713
4828,gunfire,k16451-em1732
4829,unexploded ordnance,k16436-xm1705
4830,magnetic bomb attached to car,k16438-kd1688
4831,car bomb,k16439-nz1902
4832, possibly suicide,k16439-nz1902
4833,gunfire,k16426-bu1886
4834,Kalashnikov rifles,k16428-bc1700
4835,gunfire,k16431-fn1882
4836,gunfire,k16433-fm1696
4837,gunfire,k16421-kn1693
4838,drive-by shooting,k16427-hr1685
4839,gunfire,k16414-eb1673
4840, tortured,k16414-eb1673
4841, executed,k16414-eb1673
4842,gunfire,k16414-db1858
4843, tortured,k16414-db1858
4844, executed,k16414-db1858
4845,drive-by shooting,k16417-eh1665
4846,gunfire,k16418-dh1866
4847,gunfire,k16419-nb1878
4848,car bomb,k16408-ec1850
4849,suicide car bomb,k16403-fv1773
4850,magnetic bomb attached to car,k16390-sk1647
4851,gunfire,k16387-vc1778
4852,gunfire,k16387-xn1721
4853,gunfire,k16379-sd1659
4854,drive-by shooting,k16372-nx1692
4855,roadside bomb,k16369-xb1771
4856,gunfire,k16361-hx1689
4857,gunfire,k16362-fm1704
4858,gunfire,k16357-hr1693
4859,machine-guns,k16355-kr1751
4860,machine-guns,k16355-xv1882
4861,machine-guns,k16355-kv1681
4862,machine-guns,k16355-xz1696
4863,gunfire,k16353-kn1685
4864,roadside bomb,k16346-xw1660
4865,drive-by shooting,k16348-ef1731
4866,gunfire,k16344-ua1739
4867,gunfire or stabbed,k16345-eb1665
4868,gunfire,k16359-bc1708
4869, executed,k16359-bc1708
4870,gunfire,k16359-nv1743
4871, executed,k16359-nv1743
4872,gunfire,k16334-sz1653
4873,drive-by shooting,k16335-dv1723
4874,bombs in house,k16340-xe1711
4875,drive-by shooting,k16342-dw1657
4876,gunfire,k16330-fz1719
4877,gunfire,k16331-hs1668
4878,bomb at home,k16332-uc1668
4879,roadside bomb,k16328-bw1723
4880,roadside bomb,k16328-ck1664
4881,gunfire,k16325-kh1676
4882,gunfire,k16318-kx1677
4883,suicide car bomb,k16319-ux1660
4884, suicide bomber,k16319-ux1660
4885,houses bombed,k16315-sa1878
4886,houses bombed,k16315-vs1755
4887,houses bombed,k16315-xu1696
4888,houses bombed,k16315-vm1681
4889,gunfire,k16311-xr1874
4890,drive-by shooting,k16312-uw1743
4891,gunfire,k16313-dn1708
4892,gunfire,k16308-zc1747
4893,gunfire,k16301-ed1692
4894,magnetic bomb attached to car,k16302-dm1759
4895,drive-by shooting,k16306-vc1898
4896,drive-by shooting,k16296-hn1728
4897,gunfire,k16294-hf1786
4898,gunfire,k16286-ke1782
4899,roadside bomb,k16274-kz1667
4900,suicide bomber,k16277-bc1716
4901,suicide bomber,k16277-fn1802
4902,gunfire,k16272-kr1663
4903,roadside bomb,k16273-xv1794
4904,roadside bomb,k16273-kv1737
4905,suicide bomber,k16269-xw1764
4906, roadside bomb,k16269-xw1764
4907,suicide bomber,k16269-ve1749
4908, roadside bomb,k16269-ve1749
4909,suicide car bomb,k16270-kn1741
4910,gunfire,k16263-hs1676
4911,drive-by shooting,k16259-xk1842
4912,gunfire,k16255-kf1854
4913,gunfire,k16260-bw1715
4914,bombs near house,k16251-bv1649
4915,drive-by shooting,k16253-hz1850
4916,bomb near house,k16248-bn1858
4917,bomb near house,k16248-nh1673
4918,gunfire,k16244-kx1669
4919,gunfire,k16232-uz1685
4920,roadside bomb,k16228-zc1755
4921,gunfire,k16226-es1894
4922,gunfire,k16221-xh1763
4923,US gunfire,k16191-dh1810
4924,magnetic bomb attached to car,k16194-nd1716
4925,drive-by shooting,k16195-kr1671
4926,gunfire,k16197-xv1802
4927,gunfire,k16197-kv1729
4928,magnetic bomb attached to car,k16187-xf1814
4929,gunfire,k16199-kz1675
4930,magnetic bomb attached to car,k16181-sf1764
4931,gunfire,k16184-ds1760
4932,gunfire,k16184-db1818
4933,roadside bomb,k16167-uc1748
4934,gunfire,k16170-sz1765
4935,gunfire,k16171-ev1744
4936,roadside bomb,k16161-fh1727
4937,gunfire,k16165-fv1669
4938,gunfire,k16165-hm1870
4939,gunfire,k16158-bz1731
4940,drive-by shooting,k16150-sc1902
4941,bomb in house,k16151-ks1657
4942,roadside bomb,k16148-ek1767
4943,bomb,k16144-vs1771
4944,gunfire,k16137-zc1763
4945,gunfire,k16137-sw1688
4946,magnetic bomb attached to car,k16138-xr1890
4947,car bombs,k16135-sx1689
4948,magnetic bomb attached to car,k16121-nf1663
4949,US gunfire,k16119-nw1741
4950,roadside bomb,k16111-kv1721
4951,gunfire,k16115-nv1655
4952,gunfire,k16107-kn1725
4953,drive-by shooting,k16094-sb1830
4954,roadside bomb,k16085-za1822
4955,roadside bomb,k16081-zv1814
4956,gunfire,k16072-bz1739
4957,magnetic bomb attached to car,k16068-fd1676
4958,drive-by shooting,k16062-sr1693
4959,magnetic bomb attached to car,k16061-es1878
4960,grenades,k16064-xr1898
4961, suicide bombers,k16064-xr1898
4962, gunfire,k16064-xr1898
4963,grenades,k16064-uw1767
4964, suicide bombers,k16064-uw1767
4965, gunfire,k16064-uw1767
4966,grenades,k16064-dn1684
4967, suicide bombers,k16064-dn1684
4968, gunfire,k16064-dn1684
4969,grenades,k16064-sa1902
4970, suicide bombers,k16064-sa1902
4971, gunfire,k16064-sa1902
4972,grenades,k16064-vs1763
4973, suicide bombers,k16064-vs1763
4974, gunfire,k16064-vs1763
4975,grenades,k16064-eu1709
4976, suicide bombers,k16064-eu1709
4977, gunfire,k16064-eu1709
4978,grenades,k16064-nm1850
4979, suicide bombers,k16064-nm1850
4980, gunfire,k16064-nm1850
4981,grenades,k16064-ks1649
4982, suicide bombers,k16064-ks1649
4983, gunfire,k16064-ks1649
4984,grenades,k16064-ns1664
4985, suicide bombers,k16064-ns1664
4986, gunfire,k16064-ns1664
4987,grenades,k16064-hv1723
4988, suicide bombers,k16064-hv1723
4989, gunfire,k16064-hv1723
4990,grenades,k16064-xd1854
4991, suicide bombers,k16064-xd1854
4992, gunfire,k16064-xd1854
4993,grenades,k16064-kx1653
4994, suicide bombers,k16064-kx1653
4995, gunfire,k16064-kx1653
4996,grenades,k16064-bu1790
4997, suicide bombers,k16064-bu1790
4998, gunfire,k16064-bu1790
4999,grenades,k16064-ea1744
5000, suicide bombers,k16064-ea1744
5001, gunfire,k16064-ea1744
5002,grenades,k16064-ec1834
5003, suicide bombers,k16064-ec1834
5004, gunfire,k16064-ec1834
5005,grenades,k16064-dw1761
5006, suicide bombers,k16064-dw1761
5007, gunfire,k16064-dw1761
5008,grenades,k16064-zx1679
5009, suicide bombers,k16064-zx1679
5010, gunfire,k16064-zx1679
5011,grenades,k16064-sf1772
5012, suicide bombers,k16064-sf1772
5013, gunfire,k16064-sf1772
5014,grenades,k16064-zw1757
